hotel,is_canceled,stays_in_weekend_nights,stays_in_week_nights,adr
Resort Hotel,1,2,2,81.9
Resort Hotel,1,2,3,56
Resort Hotel,1,2,3,56
Resort Hotel,1,2,3,39.6
Resort Hotel,1,2,3,39.6
Resort Hotel,1,2,4,75.6
Resort Hotel,1,2,4,75.6
Resort Hotel,1,2,4,137.5
Resort Hotel,1,2,4,75.6
Resort Hotel,1,2,4,75.6
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,5,82
Resort Hotel,1,2,5,25.64
Resort Hotel,1,2,5,83.06
Resort Hotel,1,0,1,60
Resort Hotel,1,0,1,60
Resort Hotel,1,1,1,69
Resort Hotel,1,1,1,73.8
Resort Hotel,1,1,1,45
Resort Hotel,1,2,1,104.73
Resort Hotel,1,2,1,77.4
Resort Hotel,1,2,3,37.8
Resort Hotel,1,2,3,37.8
Resort Hotel,1,2,3,37.8
Resort Hotel,1,2,3,65
Resort Hotel,1,2,3,90.5
Resort Hotel,1,2,5,52.33
Resort Hotel,1,2,5,52.33
Resort Hotel,1,2,6,46.35
Resort Hotel,1,3,6,110.11
Resort Hotel,1,2,1,46.8
Resort Hotel,1,2,3,59.5
Resort Hotel,1,1,0,37.8
Resort Hotel,1,1,1,136
Resort Hotel,1,1,2,37.8
Resort Hotel,1,1,3,65
Resort Hotel,1,1,3,55.8
Resort Hotel,1,1,3,48
Resort Hotel,1,1,3,37.8
Resort Hotel,1,1,3,37.8
Resort Hotel,1,1,4,91.44
Resort Hotel,1,1,5,49.2
Resort Hotel,1,2,5,51.22
Resort Hotel,1,2,5,109.03
Resort Hotel,1,2,5,52.46
Resort Hotel,1,2,5,51.22
Resort Hotel,1,2,5,51.22
Resort Hotel,1,2,5,81.01
Resort Hotel,1,2,5,52.46
Resort Hotel,1,2,5,51.22
Resort Hotel,1,2,5,56.88
Resort Hotel,1,3,6,96.4
Resort Hotel,1,3,6,148.11
Resort Hotel,1,0,1,50.4
Resort Hotel,1,0,1,50.4
Resort Hotel,1,0,2,37.8
Resort Hotel,1,0,3,75
Resort Hotel,1,0,3,37.8
Resort Hotel,1,0,4,74.75
Resort Hotel,1,2,8,116.4
Resort Hotel,1,0,1,55.8
Resort Hotel,1,0,1,30
Resort Hotel,1,0,2,76
Resort Hotel,1,0,2,88
Resort Hotel,1,0,4,64
Resort Hotel,1,0,2,65
Resort Hotel,1,2,4,84.5
Resort Hotel,1,2,8,96
Resort Hotel,1,0,3,97.67
Resort Hotel,1,0,3,65.4
Resort Hotel,1,0,3,78.8
Resort Hotel,1,0,3,60.6
Resort Hotel,1,4,8,96.5
Resort Hotel,1,4,8,59.48
Resort Hotel,1,0,1,125
Resort Hotel,1,0,2,340
Resort Hotel,1,0,2,384
Resort Hotel,1,0,2,127.5
Resort Hotel,1,0,2,250
Resort Hotel,1,0,2,72
Resort Hotel,1,0,2,112.5
Resort Hotel,1,0,2,86.16
Resort Hotel,1,0,2,302.11
Resort Hotel,1,0,2,250
Resort Hotel,1,0,2,72
Resort Hotel,1,0,2,103.5
Resort Hotel,1,0,2,110
Resort Hotel,1,0,2,120
Resort Hotel,1,0,2,72
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,135
Resort Hotel,1,0,2,162
Resort Hotel,1,1,2,180
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,73.5
Resort Hotel,1,1,2,198.33
Resort Hotel,1,1,2,0
Resort Hotel,1,1,2,180
Resort Hotel,1,1,2,173.1
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,180
Resort Hotel,1,1,2,159
Resort Hotel,1,1,2,73.5
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,165.33
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,8
Resort Hotel,1,1,2,180
Resort Hotel,1,1,2,100.25
Resort Hotel,1,1,2,114
Resort Hotel,1,1,2,180
Resort Hotel,1,2,2,71.25
Resort Hotel,1,2,2,81.5
Resort Hotel,1,2,2,81.5
Resort Hotel,1,2,3,165.08
Resort Hotel,1,0,1,382
Resort Hotel,1,1,1,275
Resort Hotel,1,1,1,229.4
Resort Hotel,1,1,1,275
Resort Hotel,1,1,1,162
Resort Hotel,1,2,4,67.95
Resort Hotel,1,2,5,94.29
Resort Hotel,1,1,0,57.6
Resort Hotel,1,2,2,51.5
Resort Hotel,1,2,2,51.5
Resort Hotel,1,2,2,51.5
Resort Hotel,1,2,2,32.22
Resort Hotel,1,2,3,44.64
Resort Hotel,1,2,5,42.69
Resort Hotel,1,2,5,42.69
Resort Hotel,1,2,5,42.43
Resort Hotel,1,4,10,41.4
Resort Hotel,1,1,0,42
Resort Hotel,1,1,0,42
Resort Hotel,1,1,1,34.02
Resort Hotel,1,1,3,46.8
Resort Hotel,1,1,3,55.8
Resort Hotel,1,1,3,48
Resort Hotel,1,1,3,55.8
Resort Hotel,1,1,4,47.8
Resort Hotel,1,1,4,88
Resort Hotel,1,1,4,72
Resort Hotel,1,1,5,88
Resort Hotel,1,1,5,78.3
Resort Hotel,1,3,7,42
Resort Hotel,1,0,2,88
Resort Hotel,1,0,3,79.8
Resort Hotel,1,0,4,62
Resort Hotel,1,0,4,87
Resort Hotel,1,0,5,87
Resort Hotel,1,2,5,42
Resort Hotel,1,2,5,37.8
Resort Hotel,1,0,1,39
Resort Hotel,1,0,3,48
Resort Hotel,1,1,4,42
Resort Hotel,1,1,4,37
Resort Hotel,1,2,4,52
Resort Hotel,1,2,5,42
Resort Hotel,1,2,8,87
Resort Hotel,1,0,3,51.84
Resort Hotel,1,0,3,48
Resort Hotel,1,2,3,92
Resort Hotel,1,2,5,80.1
Resort Hotel,1,0,2,60
Resort Hotel,1,0,2,60
Resort Hotel,1,2,3,43
Resort Hotel,1,2,6,53.5
Resort Hotel,1,4,10,38.86
Resort Hotel,1,0,1,78
Resort Hotel,1,0,1,62
Resort Hotel,1,1,1,56.4
Resort Hotel,1,2,1,48
Resort Hotel,1,2,1,44
Resort Hotel,1,2,2,42
Resort Hotel,1,2,5,37.8
Resort Hotel,1,1,0,42
Resort Hotel,1,1,0,42
Resort Hotel,1,2,3,55.8
Resort Hotel,1,2,3,67.8
Resort Hotel,1,2,5,42
Resort Hotel,1,1,2,55.8
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,5,37.8
Resort Hotel,1,0,1,0
Resort Hotel,1,16,40,25.5
Resort Hotel,1,0,1,41
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,39
Resort Hotel,1,0,2,0
Resort Hotel,1,0,2,78
Resort Hotel,1,0,2,62
Resort Hotel,1,0,3,42
Resort Hotel,1,4,10,42
Resort Hotel,1,0,3,37
Resort Hotel,1,2,3,47.8
Resort Hotel,1,4,12,33.31
Resort Hotel,1,2,6,37.8
Resort Hotel,1,0,2,54.27
Resort Hotel,1,0,2,44
Resort Hotel,1,1,2,37
Resort Hotel,1,0,1,78
Resort Hotel,1,0,1,75.5
Resort Hotel,1,1,1,68
Resort Hotel,1,1,1,69.35
Resort Hotel,1,2,1,82
Resort Hotel,1,2,1,55.8
Resort Hotel,1,2,1,46.43
Resort Hotel,1,2,1,51.3
Resort Hotel,1,2,1,33.6
Resort Hotel,1,2,1,55.8
Resort Hotel,1,2,5,42
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,1,29.11
Resort Hotel,1,4,10,37.8
Resort Hotel,1,2,2,93
Resort Hotel,1,1,0,35
Resort Hotel,1,1,1,48
Resort Hotel,1,1,1,48
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,1,2,55
Resort Hotel,1,0,1,35
Resort Hotel,1,0,1,8
Resort Hotel,1,0,1,42.43
Resort Hotel,1,0,2,55
Resort Hotel,1,0,2,55
Resort Hotel,1,2,4,87
Resort Hotel,1,3,9,8
Resort Hotel,1,0,1,30
Resort Hotel,1,0,1,30
Resort Hotel,1,0,2,57.6
Resort Hotel,1,0,2,57.6
Resort Hotel,1,2,4,82
Resort Hotel,1,2,5,82
Resort Hotel,1,0,1,60
Resort Hotel,1,0,2,42
Resort Hotel,1,0,2,42
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,37.8
Resort Hotel,1,1,2,62
Resort Hotel,1,2,2,42
Resort Hotel,1,0,1,65.5
Resort Hotel,1,2,5,52
Resort Hotel,1,2,2,58
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,5,42
Resort Hotel,1,4,9,86
Resort Hotel,1,1,0,43
Resort Hotel,1,1,1,35
Resort Hotel,1,1,1,35
Resort Hotel,1,1,1,35
Resort Hotel,1,1,1,35
Resort Hotel,1,1,4,55.8
Resort Hotel,1,0,1,88
Resort Hotel,1,0,2,35
Resort Hotel,1,1,5,87
Resort Hotel,0,0,1,35
Resort Hotel,1,0,2,58
Resort Hotel,1,3,9,37
Resort Hotel,1,0,2,72
Resort Hotel,1,2,3,72
Resort Hotel,1,2,5,37.8
Resort Hotel,1,0,2,93
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,78
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,55.8
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,35
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,48
Resort Hotel,1,8,21,37.83
Resort Hotel,1,0,1,42
Resort Hotel,1,0,1,78
Resort Hotel,1,0,1,32
Resort Hotel,1,0,1,42
Resort Hotel,1,0,1,76
Resort Hotel,1,0,1,36
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,70
Resort Hotel,1,0,1,42
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,0
Resort Hotel,1,0,1,55
Resort Hotel,1,0,1,0
Resort Hotel,1,1,1,37.8
Resort Hotel,1,0,1,48
Resort Hotel,1,1,1,52
Resort Hotel,1,2,2,50.22
Resort Hotel,1,2,5,61.8
Resort Hotel,1,8,20,55.8
Resort Hotel,1,2,3,58
Resort Hotel,1,2,5,72
Resort Hotel,1,2,5,72
Resort Hotel,1,2,5,37.8
Resort Hotel,1,2,4,82
Resort Hotel,1,1,1,55.1
Resort Hotel,1,1,1,83.6
Resort Hotel,1,1,1,48
Resort Hotel,1,1,1,45.36
Resort Hotel,1,1,2,78
Resort Hotel,1,1,2,78
Resort Hotel,1,1,2,78
Resort Hotel,1,1,2,48
Resort Hotel,1,0,4,55.8
Resort Hotel,1,0,4,56.24
Resort Hotel,1,2,5,88
Resort Hotel,1,2,5,37.8
Resort Hotel,1,0,1,42
Resort Hotel,1,0,2,48
Resort Hotel,1,2,6,59
Resort Hotel,1,4,10,37.8
Resort Hotel,1,0,4,72
Resort Hotel,1,0,2,55
Resort Hotel,1,0,2,48
Resort Hotel,1,0,3,37.8
Resort Hotel,1,0,3,37.8
Resort Hotel,1,0,3,37
Resort Hotel,1,0,3,37
Resort Hotel,1,0,1,43
Resort Hotel,1,0,1,34.4
Resort Hotel,1,1,2,78
Resort Hotel,1,2,2,43
Resort Hotel,1,2,4,67.33
Resort Hotel,1,2,5,51.3
Resort Hotel,1,1,2,48
Resort Hotel,1,2,2,58
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,68
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,43
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,43
Resort Hotel,1,1,1,74.1
Resort Hotel,1,2,2,42
Resort Hotel,1,2,2,37
Resort Hotel,1,2,5,42
Resort Hotel,1,2,5,68
Resort Hotel,1,2,5,29
Resort Hotel,1,2,5,45
Resort Hotel,1,4,7,37.8
Resort Hotel,1,8,20,82.8
Resort Hotel,1,2,0,54
Resort Hotel,1,2,0,52
Resort Hotel,1,2,3,42
Resort Hotel,1,4,7,68
Resort Hotel,1,1,0,62
Resort Hotel,1,1,0,62
Resort Hotel,1,1,0,0
Resort Hotel,1,1,0,93
Resort Hotel,1,1,1,62
Resort Hotel,1,1,3,48
Resort Hotel,1,1,3,37.8
Resort Hotel,1,1,3,37.8
Resort Hotel,1,1,4,55.8
Resort Hotel,1,2,5,68
Resort Hotel,1,2,5,34.11
Resort Hotel,1,0,3,41.4
Resort Hotel,1,2,5,141
Resort Hotel,1,2,5,88
Resort Hotel,1,2,5,84.57
Resort Hotel,1,2,5,88
Resort Hotel,1,0,3,33.26
Resort Hotel,1,0,3,48
Resort Hotel,1,0,4,58
Resort Hotel,1,1,4,48
Resort Hotel,1,4,10,45
Resort Hotel,1,6,15,37.8
Resort Hotel,1,1,3,45.6
Resort Hotel,1,1,3,58
Resort Hotel,1,2,7,111
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,47
Resort Hotel,1,0,2,100
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,47
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,56
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,141
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,0,2,54
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,58
Resort Hotel,1,1,2,36.43
Resort Hotel,1,1,2,58
Resort Hotel,1,1,2,46
Resort Hotel,1,1,2,48
Resort Hotel,1,2,2,46.5
Resort Hotel,1,2,3,46.8
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,8
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,54.4
Resort Hotel,1,0,1,48
Resort Hotel,1,2,1,48
Resort Hotel,1,2,2,58
Resort Hotel,1,2,2,46.8
Resort Hotel,1,2,2,93
Resort Hotel,1,2,3,48
Resort Hotel,1,2,5,52
Resort Hotel,1,2,5,51.84
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,42
Resort Hotel,1,8,20,37.8
Resort Hotel,1,0,0,0
Resort Hotel,1,2,0,58
Resort Hotel,1,2,1,101.7
Resort Hotel,1,2,3,48
Resort Hotel,1,2,3,48
Resort Hotel,1,2,5,66.29
Resort Hotel,1,2,5,37.8
Resort Hotel,1,4,10,26
Resort Hotel,1,1,0,78
Resort Hotel,1,1,0,48
Resort Hotel,1,1,1,60
Resort Hotel,1,1,1,48
Resort Hotel,1,1,1,66.6
Resort Hotel,1,1,2,48
Resort Hotel,1,1,3,45.5
Resort Hotel,1,1,3,43
Resort Hotel,1,1,3,37.8
Resort Hotel,1,1,4,88
Resort Hotel,1,1,5,40.8
Resort Hotel,1,1,5,55.8
Resort Hotel,1,2,5,50.85
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,68
Resort Hotel,1,0,2,80
Resort Hotel,1,0,2,60.5
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,88
Resort Hotel,1,0,3,48
Resort Hotel,1,0,4,48
Resort Hotel,1,0,5,79
Resort Hotel,1,2,5,68
Resort Hotel,1,0,3,39.9
Resort Hotel,1,0,3,39.9
Resort Hotel,1,0,2,35
Resort Hotel,1,2,4,62
Resort Hotel,1,0,3,68
Resort Hotel,1,0,3,43
Resort Hotel,1,0,3,88
Resort Hotel,1,0,3,78
Resort Hotel,1,0,3,68
Resort Hotel,1,1,3,48
Resort Hotel,1,1,3,78
Resort Hotel,1,1,3,49.5
Resort Hotel,1,0,3,48
Resort Hotel,1,2,5,39.6
Resort Hotel,1,8,20,55.8
Resort Hotel,1,2,8,60
Resort Hotel,1,0,1,78
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,92
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,68
Resort Hotel,1,0,2,36
Resort Hotel,1,0,2,82
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,74.1
Resort Hotel,1,1,2,52
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,40
Resort Hotel,1,1,2,62
Resort Hotel,1,1,2,82
Resort Hotel,1,1,2,40
Resort Hotel,1,1,2,40
Resort Hotel,1,2,4,93
Resort Hotel,1,2,5,58
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,58
Resort Hotel,1,0,1,77.4
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,88
Resort Hotel,1,0,1,48
Resort Hotel,1,0,1,40
Resort Hotel,1,0,1,37.8
Resort Hotel,1,0,1,48
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,35
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,1,1,40
Resort Hotel,1,2,1,48
Resort Hotel,1,2,1,48.6
Resort Hotel,1,2,3,87
Resort Hotel,1,2,6,88
Resort Hotel,1,1,0,80
Resort Hotel,1,1,0,55.8
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,37
Resort Hotel,1,2,1,42
Resort Hotel,1,2,1,52
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,42
Resort Hotel,1,2,3,37
Resort Hotel,1,2,3,37
Resort Hotel,1,2,3,42
Resort Hotel,1,2,5,100
Resort Hotel,1,2,5,37.44
Resort Hotel,1,2,5,55.8
Resort Hotel,1,1,0,35
Resort Hotel,1,1,1,48
Resort Hotel,1,1,2,84
Resort Hotel,1,1,2,48
Resort Hotel,1,1,2,68
Resort Hotel,1,1,2,82.8
Resort Hotel,1,1,2,48
Resort Hotel,1,1,3,53
Resort Hotel,1,1,5,37
Resort Hotel,1,0,2,44
Resort Hotel,1,0,2,60
Resort Hotel,1,0,5,42
Resort Hotel,1,1,5,58
Resort Hotel,1,1,5,12
Resort Hotel,1,2,5,95
Resort Hotel,1,2,6,44.66
Resort Hotel,1,0,1,8
Resort Hotel,1,0,1,87
Resort Hotel,1,0,2,48
Resort Hotel,1,0,3,42
Resort Hotel,1,0,4,42
Resort Hotel,0,0,4,42
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,36
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,36
Resort Hotel,1,0,4,36
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,58
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,42
Resort Hotel,1,0,4,36
Resort Hotel,1,0,4,36
Resort Hotel,1,1,4,48
Resort Hotel,1,7,19,55.8
Resort Hotel,1,0,1,8
Resort Hotel,1,0,1,0
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,93
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,68
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,0,2,46
Resort Hotel,1,1,3,42
Resort Hotel,1,2,5,42.5
Resort Hotel,1,0,1,42
Resort Hotel,1,0,2,48
Resort Hotel,1,0,2,68
Resort Hotel,1,0,2,42
Resort Hotel,1,0,2,60
Resort Hotel,1,1,2,75
Resort Hotel,1,1,2,110
Resort Hotel,1,1,2,87
Resort Hotel,1,1,2,87
Resort Hotel,1,2,2,42
Resort Hotel,1,2,2,42
Resort Hotel,1,2,2,42
Resort Hotel,1,2,2,48
Resort Hotel,1,2,2,34
Resort Hotel,1,2,2,34
Resort Hotel,1,2,2,94
Resort Hotel,1,2,2,86
Resort Hotel,1,2,2,136
Resort Hotel,1,2,2,98
Resort Hotel,1,2,3,54.72
Resort Hotel,1,2,3,48
Resort Hotel,1,2,5,44.64
Resort Hotel,1,0,1,68
Resort Hotel,1,0,1,80
Resort Hotel,1,1,1,69
Resort Hotel,1,1,1,62
Resort Hotel,1,1,1,69
Resort Hotel,1,1,1,69
Resort Hotel,1,1,1,74
Resort Hotel,1,1,1,54
Resort Hotel,1,1,1,62
Resort Hotel,1,1,1,84
Resort Hotel,1,1,1,51
Resort Hotel,1,2,1,42
Resort Hotel,1,2,1,52
Resort Hotel,1,2,1,80
Resort Hotel,1,2,1,60
Resort Hotel,1,2,1,64.68
Resort Hotel,1,2,1,62.8
Resort Hotel,1,2,1,48
Resort Hotel,1,2,1,42
Resort Hotel,1,2,1,52
Resort Hotel,1,2,1,69
Resort Hotel,1,2,1,72
Resort Hotel,1,2,1,42
Resort Hotel,1,2,1,38.4
Resort Hotel,1,2,1,60
Resort Hotel,1,2,1,58.67
Resort Hotel,1,2,1,60
Resort Hotel,1,2,1,60
Resort Hotel,1,2,2,77
Resort Hotel,1,2,2,84.6
Resort Hotel,1,2,3,46.8
Resort Hotel,1,2,5,47.14
Resort Hotel,1,2,5,47.14
Resort Hotel,1,2,1,82.8
Resort Hotel,1,2,1,48
Resort Hotel,1,2,1,71.46
Resort Hotel,1,2,1,40
Resort Hotel,1,2,1,48
Resort Hotel,1,2,4,76.5
Resort Hotel,1,1,0,92
Resort Hotel,1,1,1,54
Resort Hotel,1,1,2,60
Resort Hotel,1,1,4,72.8
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,44.8
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,2,35
Resort Hotel,1,0,5,55.8
Resort Hotel,1,2,5,87
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,62
Resort Hotel,1,6,19,55.8
Resort Hotel,1,4,10,26.64
Resort Hotel,1,4,10,26.64
Resort Hotel,1,6,19,55.8
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,55.8
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,62
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,55.8
Resort Hotel,1,6,19,58.6
Resort Hotel,1,6,19,58.6
Resort Hotel,1,8,22,130
Resort Hotel,1,0,3,112
Resort Hotel,0,0,3,29
Resort Hotel,1,0,1,80
Resort Hotel,1,1,2,47
Resort Hotel,1,1,2,29
Resort Hotel,1,1,2,37
Resort Hotel,1,1,2,47
Resort Hotel,1,1,2,47
Resort Hotel,1,1,1,101.3
Resort Hotel,1,1,1,33.6
Resort Hotel,1,2,2,75
Resort Hotel,1,2,5,70
Resort Hotel,1,2,5,47.54
Resort Hotel,1,2,6,47.45
Resort Hotel,1,6,15,55.8
Resort Hotel,1,1,0,34
Resort Hotel,1,2,0,60
Resort Hotel,1,2,0,60
Resort Hotel,1,2,1,71
Resort Hotel,1,2,1,68
Resort Hotel,1,2,2,55.8
Resort Hotel,1,2,2,55.8
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,45
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,45
Resort Hotel,1,2,5,60
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,56
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,30
Resort Hotel,1,2,5,58
Resort Hotel,1,4,6,28.8
Resort Hotel,1,4,6,40.14
Resort Hotel,1,1,0,30
Resort Hotel,1,1,0,55
Resort Hotel,1,1,1,0
Resort Hotel,1,1,3,32
Resort Hotel,1,1,5,37.8
Resort Hotel,1,0,1,35
Resort Hotel,1,0,2,60
Resort Hotel,1,0,2,105
Resort Hotel,1,0,3,37.8
Resort Hotel,1,2,5,87
Resort Hotel,1,0,1,35
Resort Hotel,1,0,2,105
Resort Hotel,1,0,3,68
Resort Hotel,1,4,10,66.6
Resort Hotel,1,0,1,33.3
Resort Hotel,1,0,1,70
Resort Hotel,1,0,2,72
Resort Hotel,1,0,3,65
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,65
Resort Hotel,1,0,3,65
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,56.7
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,65
Resort Hotel,1,0,3,65
Resort Hotel,1,0,3,60
Resort Hotel,1,0,3,75
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,55
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,0,3,46
Resort Hotel,1,2,3,82
Resort Hotel,1,2,3,60.3
Resort Hotel,1,2,3,82
Resort Hotel,1,2,3,66.3
Resort Hotel,1,2,3,82
Resort Hotel,1,2,3,60.3
Resort Hotel,1,2,4,42
Resort Hotel,1,2,5,60
Resort Hotel,1,0,2,60
