arrival_date_year,arrival_date_month,arrival_date_day_of_month
2015,August,2
2015,July,27
2015,August,7
2015,July,29
2015,August,2
2015,July,30
2015,July,31
2015,August,4
2015,August,4
2015,August,1
2015,August,1
2015,August,4
2015,July,29
2015,July,29
2015,August,3
2015,July,29
2015,August,1
2015,July,26
2017,August,7
2015,July,28
2015,July,27
2015,July,30
2015,July,31
2015,July,30
2015,July,30
2015,July,30
2015,July,30
2015,August,5
2016,January,12
2016,September,19
2017,January,2
2017,February,22
2017,May,16
2015,August,4
2015,August,5
2015,July,30
2015,August,1
2015,July,31
2015,July,23
2015,August,5
2015,August,5
2015,July,28
2015,July,24
2015,August,4
2015,July,28
2015,August,3
2015,August,5
2015,August,4
2015,August,3
2015,August,6
2015,August,3
2015,August,2
2015,August,8
2015,August,3
2015,August,3
2015,August,3
2015,August,2
2015,July,31
2015,July,31
2015,August,2
2015,August,2
2015,August,1
2015,July,29
2015,August,3
2015,August,3
2015,August,2
2015,August,2
2015,July,30
2015,August,1
2015,July,29
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,1
2015,September,8
2015,August,2
2015,August,3
2015,August,5
2015,August,7
2015,August,2
2015,August,5
2015,August,1
2015,August,1
2015,August,1
2015,August,1
2015,August,1
2015,July,29
2015,August,1
2015,August,5
2015,August,1
2015,August,2
2015,August,2
2015,August,3
2015,August,2
2015,August,4
2015,August,2
2015,August,3
2015,August,1
2015,August,2
2015,August,5
2015,August,2
2015,August,8
2015,August,2
2015,August,2
2015,August,3
2015,August,1
2015,August,20
2015,August,4
2015,August,6
2015,August,8
2015,August,8
2015,August,2
2015,August,1
2015,August,2
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,8
2015,August,6
2015,August,4
2015,December,30
2015,August,1
2015,August,2
2015,August,8
2015,August,10
2015,August,7
2015,August,1
2015,August,3
2015,August,7
2015,August,3
2015,August,3
2015,August,4
2015,August,3
2015,July,23
2015,August,3
2015,August,1
2015,August,3
2015,August,3
2015,August,9
2015,August,8
2015,August,9
2015,August,1
2015,August,9
2015,August,9
2015,August,9
2015,August,9
2015,August,3
2015,August,3
2015,August,14
2015,August,6
2015,August,3
2015,August,3
2015,August,6
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,3
2015,August,24
2015,August,7
2017,May,5
2015,August,4
2015,August,10
2015,August,7
2015,August,6
2015,August,3
2015,August,7
2015,August,9
2015,August,1
2015,August,4
2015,August,4
2015,August,10
2015,August,9
2015,August,6
2015,August,1
2015,August,1
2015,August,1
2015,August,3
2015,August,3
2015,August,8
2015,August,5
2015,August,9
2015,August,9
2015,August,6
2015,August,8
2016,August,6
2015,August,2
2015,August,5
2015,August,11
2015,August,7
2015,August,9
2015,August,10
2015,October,3
2015,October,3
2015,October,3
2015,October,3
2015,October,3
2015,October,3
2015,August,9
2015,September,14
2015,September,14
2015,September,14
2015,August,4
2015,July,30
2015,July,30
2015,August,12
2015,August,10
2015,August,10
2015,August,10
2015,August,1
2015,August,1
2015,August,10
2015,August,9
2015,August,2
2015,August,12
2015,August,10
2015,August,8
2015,August,12
2015,August,11
2015,August,7
2015,August,4
2015,August,4
2015,August,4
2015,August,7
2015,August,7
2015,August,9
2015,August,8
2015,August,10
2015,August,10
2015,August,4
2015,August,10
2015,August,8
2015,August,13
2015,August,9
2015,August,8
2015,August,10
2015,August,10
2015,August,7
2015,August,12
2015,August,1
2015,July,31
2015,August,8
2015,August,8
2015,August,9
2015,August,8
2015,August,7
2015,August,9
2015,August,7
2015,August,11
2015,August,10
2015,August,7
2015,August,9
2015,August,10
2015,August,11
2015,August,8
2015,August,11
2015,August,11
2015,August,10
2015,August,28
2015,August,12
2015,August,4
2015,August,10
2015,August,9
2015,August,9
2015,August,10
2015,August,11
2015,August,13
2015,August,10
2015,August,10
2015,August,9
2015,September,16
2015,August,9
2015,August,2
2015,August,11
2015,August,11
2015,August,11
2015,August,2
2015,August,2
2015,August,8
2015,August,9
2015,August,9
2015,August,9
2015,August,11
2017,July,15
2015,August,10
2015,August,7
2015,August,15
2015,August,15
2015,August,13
2015,August,9
2015,August,10
2015,August,10
2015,August,10
2015,August,10
2015,August,12
2015,August,12
2015,August,5
2015,August,13
2015,August,14
2015,August,10
2015,August,7
2015,August,13
2015,August,10
2015,August,10
2015,August,9
2015,August,13
2015,August,9
2015,August,13
2015,August,9
2015,August,9
2015,August,12
2015,August,10
2015,August,10
2015,August,10
2015,August,13
2015,August,10
2015,August,15
2015,August,16
2015,August,16
2015,August,16
2015,August,10
2015,August,15
2015,August,16
2015,August,16
2015,August,12
2015,August,10
2015,August,10
2015,August,7
2015,August,10
2015,August,28
2015,August,16
2015,August,3
2015,August,16
2015,August,16
2015,August,10
2015,August,13
2015,August,16
2015,August,11
2015,August,11
2015,August,14
2015,August,11
2015,August,11
2015,August,11
2015,August,16
2015,August,10
2015,August,15
2015,August,16
2015,September,24
2015,August,17
2015,August,15
2015,August,10
2015,August,15
2015,August,17
2015,August,11
2015,August,14
2015,August,5
2015,August,14
2015,August,15
2015,August,10
2017,August,6
2015,August,16
2015,August,12
2015,August,10
2015,August,15
2015,August,19
2015,August,14
2015,August,17
2015,August,15
2015,August,13
2015,August,13
2015,August,16
2015,August,13
2015,August,17
2015,September,4
2015,August,17
2015,August,15
2015,August,15
2015,August,10
2015,August,16
2015,August,16
2015,August,16
2015,August,14
2015,August,15
2015,August,13
2015,August,19
2015,August,19
2015,August,19
2015,August,17
2015,August,12
2016,August,29
2015,August,19
2015,August,17
2015,August,14
2015,August,17
2015,August,17
2015,August,17
2015,August,18
2015,August,12
2015,August,13
2015,August,14
2015,August,16
2015,August,17
2015,August,14
2015,August,17
2015,August,16
2015,August,16
2015,August,19
2015,August,14
2015,August,19
2015,October,21
2015,October,21
2015,October,21
2015,August,15
2015,August,15
2015,August,8
2015,August,16
2015,August,15
2016,August,11
2015,August,15
2015,August,16
2015,August,15
2015,August,16
2015,August,16
2015,August,16
2015,August,16
2015,August,17
2015,August,17
2015,August,17
2015,August,20
2015,August,20
2015,August,17
2015,August,20
2015,August,15
2015,August,15
2015,August,15
2015,August,17
2015,August,16
2015,August,16
2015,August,17
2015,August,8
2015,August,15
2015,August,16
2015,August,17
2015,August,21
2015,August,22
2015,August,16
2015,August,10
2015,August,17
2015,August,16
2015,August,16
2015,August,20
2015,August,20
2015,August,20
2015,August,18
2015,August,16
2015,August,16
2015,August,13
2015,August,13
2015,August,16
2015,August,16
2015,August,18
2015,August,19
2015,August,18
2015,August,16
2015,August,15
2015,August,16
2015,August,18
2015,August,21
2015,August,17
2015,August,20
2015,August,19
2015,August,22
2015,August,20
2015,August,15
2015,August,17
2015,August,20
2015,August,20
2015,August,11
2015,August,17
2015,August,18
2015,August,17
2015,August,17
2015,August,17
2015,August,19
2015,August,15
2015,August,21
2015,August,21
2015,August,17
2015,August,23
2015,August,17
2015,August,17
2015,August,17
2015,August,20
2015,August,22
2015,August,17
2015,August,24
2015,August,24
2015,August,20
2015,August,18
2015,August,18
2015,August,18
2015,August,24
2015,August,20
2015,August,20
2015,August,16
2015,August,17
2015,August,17
2015,September,23
2015,August,17
2015,August,19
2015,August,29
2015,August,25
2015,August,17
2015,August,20
2015,August,24
2015,August,19
2015,August,14
2015,August,26
2015,August,26
2015,August,21
2015,August,23
2015,August,20
2015,August,24
2015,August,26
2015,August,14
2015,October,18
2015,August,25
2015,August,27
2015,August,23
2015,August,23
2015,September,24
2015,August,26
2015,August,26
2015,August,24
2015,August,21
2015,August,21
2015,August,24
2016,February,3
2016,March,1
2016,April,4
2016,May,29
2016,November,21
2017,April,26
2015,August,23
2015,August,22
2015,August,23
2015,August,23
2015,August,24
2015,August,17
2015,August,23
2015,August,26
2015,August,23
2015,August,23
2015,August,14
2015,August,24
2015,August,22
2015,August,21
2015,August,25
2015,August,25
2015,August,23
2015,September,3
2015,September,2
2015,September,2
2015,September,2
2015,September,2
2015,August,28
2015,August,23
2015,August,22
2015,August,22
2015,August,22
2017,July,1
2015,August,22
2015,August,22
2015,August,22
2015,August,22
2015,August,15
2015,August,22
2015,August,22
2015,August,22
2015,August,28
2015,August,15
2015,August,23
2015,August,24
2015,August,23
2015,August,22
2015,August,22
2015,August,22
2015,August,23
2015,August,27
2015,August,22
2015,August,24
2015,August,23
2015,August,28
2015,October,12
2015,August,25
2015,August,15
2015,September,2
2015,August,23
2015,August,20
2015,August,28
2015,August,27
2015,August,16
2015,August,22
2015,August,26
2015,August,20
2015,August,23
2015,August,24
2015,August,24
2015,August,24
2015,August,23
2015,August,24
2015,August,25
2015,August,25
2015,August,27
2015,August,27
2015,August,29
2015,August,26
2015,August,23
2015,August,16
2015,August,16
2015,August,25
2015,August,27
2015,August,24
2015,August,23
2015,August,25
2015,August,25
2015,August,25
2015,August,24
2015,August,25
2015,August,26
2015,August,24
2015,August,26
2015,August,26
2015,August,26
2015,August,20
2015,August,26
2015,August,27
2015,August,30
2015,August,25
2015,August,24
2015,August,24
2015,August,24
2015,August,23
2015,August,30
2015,August,27
2015,September,4
2015,August,17
2015,August,24
2015,August,21
2015,August,24
2015,August,29
2015,August,31
2015,August,30
2015,September,10
2015,August,27
2015,August,22
2015,August,22
2015,August,28
2015,August,30
2015,August,29
2015,August,29
2015,August,25
2015,August,30
2015,August,30
2015,August,25
2015,August,30
2015,August,30
2015,August,28
2015,August,30
2016,October,30
2016,October,31
2015,August,29
2015,August,28
2015,August,25
2015,August,25
2015,September,2
2015,August,28
2015,August,28
2015,August,27
2017,April,14
2015,August,26
2015,August,23
2015,August,30
2015,August,29
2015,August,29
2015,August,29
2015,August,29
2015,August,26
2015,August,30
2015,August,29
2015,August,29
2015,August,23
2015,August,28
2015,August,25
2015,August,23
2015,September,7
2015,September,7
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,October,9
2015,August,27
2017,June,15
2015,August,29
2015,August,27
2015,August,29
2015,August,20
2015,August,20
2015,August,20
2015,August,27
2015,August,23
2015,August,25
2015,August,29
2015,September,1
2015,August,29
2015,August,29
2015,August,31
2015,September,1
2015,August,29
2015,August,27
2015,August,29
2015,August,29
2015,September,3
2015,September,6
2015,August,31
2015,August,30
2015,September,2
2015,August,29
2015,August,30
2015,August,29
2015,September,1
2015,August,29
2015,August,27
2015,October,5
2015,August,29
2015,August,31
2015,August,30
2015,August,29
2015,August,18
2015,August,30
2015,September,3
2015,September,4
2015,September,2
2015,August,26
2017,August,26
2015,August,30
2015,September,2
2015,September,2
2015,August,29
2017,June,26
2015,August,30
2015,August,26
2015,August,28
2015,August,30
2015,August,29
2015,August,31
2015,August,31
2015,August,30
2015,August,29
2015,August,29
2015,August,29
2015,August,22
2015,August,30
2015,August,30
2015,August,22
2015,September,1
2015,September,2
2015,August,30
2015,August,30
2015,August,22
2015,September,2
2015,September,3
2015,September,3
2015,September,3
2017,January,29
2015,September,3
2015,September,4
2015,September,3
2015,September,1
2015,September,4
2015,September,4
2015,September,4
2015,September,5
2015,August,31
2015,September,5
2015,September,3
2015,August,30
2015,August,29
2015,September,3
2015,September,3
2015,September,1
2015,September,5
2015,September,5
2015,September,6
2015,September,4
2015,September,4
2015,September,4
2015,September,3
2015,September,3
2015,August,31
2015,September,2
2015,September,2
2015,September,2
2015,September,2
2015,September,2
2015,September,4
2015,September,2
2015,August,29
2015,September,3
2015,September,3
2015,September,2
2015,September,2
2015,September,6
2015,September,4
2015,September,6
2015,September,5
2016,May,15
2015,September,9
2015,September,1
2015,August,28
2015,September,1
2015,September,1
